111,王定宇,109年立法委員選舉,首次申報,1080527,雜支支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,1059.00,電信費用,金錢,臺南市中西區****,,
112,王定宇,109年立法委員選舉,首次申報,1080527,雜支支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,1034.00,電信費用,金錢,臺南市中西區****,,
113,王定宇,109年立法委員選舉,首次申報,1080527,雜支支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,232.00,電信費用,金錢,臺南市中西區****,,
114,王定宇,109年立法委員選舉,首次申報,1080527,雜支支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,1000.00,電信費用,金錢,臺南市中西區****,,
216,王定宇,109年立法委員選舉,首次申報,1080625,雜支支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,1691.00,電信費用,金錢,臺南市中西區****,,
217,王定宇,109年立法委員選舉,首次申報,1080625,雜支支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,1043.00,電信費用,金錢,臺南市中西區****,,
218,王定宇,109年立法委員選舉,首次申報,1080625,雜支支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,188.00,電信費用,金錢,臺南市中西區****,,
219,王定宇,109年立法委員選舉,首次申報,1080625,雜支支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,1000.00,電信費用,金錢,臺南市中西區****,,
336,王定宇,109年立法委員選舉,首次申報,1080725,雜支支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,1637.00,電信費用,金錢,臺南市中西區****,,
337,王定宇,109年立法委員選舉,首次申報,1080725,雜支支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,1041.00,電信費用,金錢,臺南市中西區****,,
338,王定宇,109年立法委員選舉,首次申報,1080725,雜支支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,163.00,電信費用,金錢,臺南市中西區****,,
339,王定宇,109年立法委員選舉,首次申報,1080725,雜支支出,中華電信股份有限公司臺灣南區電信分公司臺南營運處,69109906,0.00,1000.00,電信費用,金錢,臺南市中西區****,,
820,王定宇,109年立法委員選舉,首次申報,1081103,雜支支出,統北生活館有限公司,28367767,0.00,89.00,雜項購置或修繕費用,金錢,臺南市東區崇****,,
821,王定宇,109年立法委員選舉,首次申報,1081103,雜支支出,統北生活館有限公司,28367767,0.00,180.00,雜項購置或修繕費用,金錢,臺南市東區崇****,,
822,王定宇,109年立法委員選舉,首次申報,1081103,雜支支出,統北生活館有限公司,28367767,0.00,381.00,雜項購置或修繕費用,金錢,臺南市東區崇****,,
823,王定宇,109年立法委員選舉,首次申報,1081103,雜支支出,統北生活館有限公司,28367767,0.00,300.00,雜項購置或修繕費用,金錢,臺南市東區崇****,,
